trip_id,start_time,end_time,headway_secs,exact_times
weekend_T2010_T201001_7,14:37:00,18:42:00,2100,0
weekend_T2010_T201002_8,18:40:00,19:20:00,2400,0
weekend_T2010_T201001_8,19:17:00,19:23:00,2400,0
weekend_T2010_T201002_9,19:20:00,20:00:00,2400,0
weekend_T2010_T201002_10,20:00:00,21:00:00,2400,0
weekend_T2010_T201001_10,20:37:00,21:32:00,2400,0
weekend_T2010_T201002_11,21:00:00,22:00:00,3600,0
weekend_T2010_T201001_11,21:32:00,22:32:00,3600,0
weekend_T2010_T201002_12,22:00:00,22:45:00,3600,0
weekend_T2010_T201001_12,22:32:00,23:12:00,3600,0
weekend_T2010_T201002_13,22:45:00,23:30:00,2700,0
weekend_T2010_T201001_13,23:12:00,23:57:00,2700,0
weekend_T2010_T201002_14,23:30:00,24:00:00,2700,0
weekend_T2010_T201001_14,23:57:00,24:00:00,2700,0
weekday_T2220_T222002_0,05:30:00,07:00:00,1800,0
weekday_T2220_T222002_1,07:40:00,09:00:00,2400,0
weekday_T2220_T222002_2,09:30:00,10:00:00,1800,0
weekday_T2220_T222002_3,10:40:00,18:00:00,2400,0
weekday_T2220_T222002_4,18:45:00,21:00:00,2700,0
weekday_T2220_T222002_5,22:00:00,23:00:00,3600,0
weekday_U8220_U822002_0,06:00:00,19:00:00,1800,0
weekday_U8220_U822002_1,20:00:00,23:00:00,3600,0
weekday_U6000_U600002_0,05:30:00,05:45:00,900,0
weekday_U6000_U600001_0,06:30:00,06:55:00,900,0
weekday_U6000_U600002_1,06:00:00,06:10:00,600,0
weekday_U6000_U600001_1,07:10:00,07:25:00,600,0
weekday_U6000_U600002_2,06:20:00,06:30:00,600,0
weekday_U6000_U600001_2,07:45:00,07:55:00,600,0
weekday_U6000_U600002_3,06:35:00,06:40:00,300,0
weekday_U6000_U600001_3,08:00:00,08:05:00,300,0
weekday_U6000_U600002_4,06:50:00,07:00:00,600,0
weekday_U6000_U600001_4,08:15:00,08:25:00,600,0
weekday_U6000_U600002_5,07:05:00,07:10:00,300,0
weekday_U6000_U600001_5,08:30:00,08:35:00,300,0
weekday_U6000_U600002_6,07:20:00,07:30:00,600,0
weekday_U6000_U600001_6,08:45:00,08:55:00,600,0
weekday_U6000_U600002_7,07:40:00,08:00:00,600,0
weekday_U6000_U600001_7,09:05:00,09:25:00,600,0
weekday_U6000_U600002_8,08:20:00,08:40:00,1200,0
weekday_U6000_U600001_8,09:45:00,09:55:00,1200,0
weekday_U6000_U600002_9,09:00:00,09:20:00,1200,0
weekday_U6000_U600001_9,10:15:00,10:35:00,1200,0
weekday_U6000_U600002_10,09:30:00,10:40:00,600,0
weekday_U6000_U600001_10,10:45:00,11:55:00,600,0
weekday_U6000_U600002_11,10:50:00,11:00:00,600,0
weekday_U6000_U600001_11,12:10:00,12:15:00,600,0
weekday_U6000_U600002_12,11:20:00,12:00:00,1200,0
weekday_U6000_U600001_12,12:40:00,13:20:00,1200,0
weekday_U6000_U600002_13,12:20:00,13:00:00,600,0
weekday_U6000_U600001_13,13:35:00,14:15:00,600,0
weekday_U6000_U600002_14,13:10:00,13:20:00,600,0
weekday_U6000_U600001_14,14:30:00,14:40:00,600,0
weekday_U6000_U600002_15,13:30:00,13:40:00,600,0
weekday_U6000_U600001_15,14:45:00,15:00:00,600,0
weekday_U6000_U600002_16,13:50:00,14:00:00,600,0
weekday_U6000_U600001_16,15:05:00,15:20:00,600,0
weekday_U6000_U600002_17,14:20:00,14:40:00,1200,0
weekday_U6000_U600001_17,15:35:00,16:00:00,1200,0
weekday_U6000_U600002_18,15:00:00,15:20:00,1200,0
weekday_U6000_U600001_18,16:15:00,16:35:00,1200,0
weekday_U6000_U600002_19,15:30:00,16:30:00,600,0
weekday_U6000_U600001_19,16:45:00,17:45:00,600,0
weekday_U6000_U600002_20,16:35:00,16:40:00,300,0
weekday_U6000_U600001_20,17:50:00,17:55:00,300,0
weekday_U6000_U600002_21,16:50:00,17:00:00,600,0
weekday_U6000_U600001_21,18:05:00,18:20:00,600,0
weekday_U6000_U600002_22,17:10:00,17:20:00,600,0
weekday_U6000_U600001_22,18:25:00,18:50:00,600,0
weekday_U6000_U600002_23,17:40:00,18:20:00,1200,0
weekday_U6000_U600001_23,19:05:00,19:45:00,1200,0
weekday_U6000_U600002_24,18:40:00,19:00:00,1200,0
weekday_U6000_U600001_24,19:55:00,20:15:00,1200,0
weekday_U6000_U600002_25,19:30:00,20:00:00,1800,0
weekday_U6000_U600001_25,20:45:00,21:05:00,1800,0
weekday_U6000_U600002_26,20:30:00,21:30:00,1800,0
weekday_U6000_U600001_26,21:35:00,22:35:00,1800,0
weekday_U6000_U600002_27,22:10:00,23:30:00,2400,0
weekday_U6000_U600001_27,23:10:00,24:10:00,2400,0
weekend_U6020_U602002_0,05:30:00,19:30:00,1800,0
weekend_U6020_U602002_1,20:40:00,24:00:00,2400,0
weekday_U6020_U602002_0,05:30:00,19:30:00,1800,0
weekday_U6020_U602002_1,20:40:00,24:00:00,2400,0
weekday_U6410_U641002_0,05:30:00,22:30:00,3600,0
weekday_U7800_U780002_0,05:30:00,06:00:00,1800,0
weekday_U7800_U780001_0,07:00:00,7:50:00,1800,0
weekday_U7800_U780002_1,06:00:00,06:30:00,1800,0
weekday_U7800_U780001_1,07:50:00,09:20:00,1800,0
weekday_U7800_U780002_2,06:30:00,07:00:00,1800,0
weekday_U7800_U780001_2,08:30:00,09:00:00,1800,0
weekday_U7800_U780002_3,07:30:00,08:00:00,1800,0
weekday_U7800_U780001_3,09:30:00,10:00:00,1800,0
weekday_U7800_U780002_4,08:40:00,09:10:00,2400,0
weekday_U7800_U780001_4,10:40:00,12:10:00,2400,0
weekday_U7800_U780002_5,09:15:00,09:50:00,2100,0
weekday_U7800_U780001_5,11:15:00,11:50:00,2100,0
weekday_U7800_U780002_6,10:30:00,11:05:00,2400,0
weekday_U7800_U780001_6,12:30:00,14:00:00,2400,0
weekday_U7800_U780002_7,11:05:00,11:40:00,2100,0
weekday_U7800_U780001_7,13:05:00,13:40:00,2100,0
weekday_U7800_U780002_8,12:20:00,13:00:00,2400,0
weekday_U7800_U780001_8,14:10:00,14:50:00,2400,0
weekday_U7800_U780002_9,13:00:00,13:40:00,2400,0
weekday_U7800_U780001_9,14:50:00,15:40:00,2400,0
weekday_U7800_U780002_10,13:40:00,14:20:00,2400,0
weekday_U7800_U780001_10,15:40:00,16:20:00,2400,0
weekday_U7800_U780002_11,14:20:00,16:15:00,2400,0
weekday_U7800_U780001_11,16:20:00,19:10:00,2400,0
weekday_U7800_U780002_12,16:15:00,16:50:00,2100,0
weekday_U7800_U780001_12,18:15:00,19:10:00,2100,0
weekday_U7800_U780002_13,16:50:00,17:25:00,2100,0
weekday_U7800_U780001_13,19:10:00,19:45:00,2100,0
weekday_U7800_U780002_14,17:25:00,18:00:00,2100,0
weekday_U7800_U780001_14,19:45:00,20:00:00,2100,0
weekday_U7800_U780002_15,18:00:00,19:00:00,2100,0
weekday_U7800_U780001_15,20:00:00,21:00:00,2100,0
weekday_U7800_U780002_16,19:00:00,20:00:00,3600,0
weekday_U7800_U780001_16,21:00:00,21:30:00,3600,0
weekday_U7800_U780002_17,20:00:00,21:00:00,3600,0
weekday_U7800_U780001_17,21:30:00,22:30:00,3600,0
weekday_U7800_U780002_18,21:00:00,22:00:00,3600,0
weekday_U7800_U780001_18,22:30:00,23:30:00,3600,0
weekday_U7800_U780001_19,06:00:00,06:30:00,1800,0
weekday_U6510_U651002_0,05:30:00,18:50:00,3000,0
weekday_U6510_U651002_1,19:50:00,22:50:00,3600,0
weekend_U6510_U651002_0,05:30:00,18:50:00,3000,0
weekend_U6510_U651002_1,19:50:00,22:50:00,3600,0
weekday_U6520_U652002_0,05:40:00,07:40:00,2400,0
weekday_U6520_U652002_1,08:30:00,09:20:00,3000,0
weekday_U6520_U652002_2,10:20:00,20:20:00,3600,0
weekday_U6520_U652002_3,21:30:00,22:45:00,4200,0
weekday_U6520_U652002_4,22:45:00,24:00:00,4500,0
weekend_U6520_U652002_0,05:40:00,07:40:00,2400,0
weekend_U6520_U652002_1,08:30:00,09:20:00,3000,0
weekend_U6520_U652002_2,10:20:00,20:20:00,3600,0
weekend_U6520_U652002_3,21:30:00,22:45:00,4200,0
weekend_U6520_U652002_4,22:45:00,24:00:00,4500,0
weekday_T4500_T450002_0,06:00:00,07:00:00,1800,0
weekday_T4500_T450002_1,07:40:00,13:00:00,2400,0
weekday_T4500_T450002_2,13:45:00,22:00:00,2700,0
weekday_T6040_T604002_0,05:30:00,06:30:00,1200,0
weekday_T6040_T604002_1,07:00:00,07:30:00,1800,0
weekday_T6040_T604002_2,07:50:00,08:10:00,1200,0
weekday_T6040_T604002_3,08:40:00,10:10:00,1800,0
weekday_T6040_T604002_4,10:50:00,11:30:00,2400,0
weekday_T6040_T604002_5,12:00:00,13:20:00,2400,0
weekday_T6040_T604002_6,13:50:00,15:10:00,2400,0
weekday_T6040_T604002_7,15:40:00,16:10:00,1800,0
weekday_T6040_T604002_8,16:30:00,16:50:00,1200,0
weekday_T6040_T604002_9,17:20:00,18:00:00,2400,0
weekday_T6040_T604002_10,18:30:00,19:00:00,1800,0
weekday_T6040_T604002_11,19:50:00,21:00:00,4200,0
weekday_T6040_T604002_12,22:00:00,24:00:00,3600,0
weekday_U1900_U190002_0,05:30:00,05:45:00,900,0
weekday_U1900_U190001_0,06:15:00,06:55:00,900,0
weekday_U1900_U190002_1,05:45:00,06:00:00,900,0
weekday_U1900_U190001_1,06:35:00,07:30:00,900,0
weekday_U1900_U190002_2,06:00:00,07:00:00,900,0
weekday_U1900_U190001_2,07:00:00,07:45:00,900,0
weekday_U1900_U190002_3,07:00:00,07:05:00,600,0
weekday_U1900_U190001_3,08:05:00,08:10:00,600,0
weekday_U1900_U190002_4,07:15:00,07:20:00,900,0
weekday_U1900_U190001_4,08:25:00,08:40:00,900,0
weekday_U1900_U190002_5,07:30:00,07:40:00,900,0
weekday_U1900_U190001_5,08:45:00,08:50:00,900,0
weekday_U1900_U190002_6,07:45:00,07:50:00,900,0
weekday_U1900_U190001_6,09:00:00,09:10:00,900,0
weekday_U1900_U190002_7,08:00:00,08:15:00,900,0
weekday_U1900_U190001_7,09:15:00,09:30:00,900,0
weekday_U1900_U190002_8,08:30:00,08:45:00,900,0
weekday_U1900_U190001_8,09:40:00,09:50:00,900,0
weekday_U1900_U190002_9,09:00:00,09:15:00,900,0
weekday_U1900_U190001_9,10:05:00,10:15:00,900,0
weekday_U1900_U190002_10,09:30:00,10:30:00,900,0
weekday_U1900_U190001_10,10:30:00,11:30:00,900,0
weekday_U1900_U190002_11,10:50:00,11:10:00,1200,0
weekday_U1900_U190001_11,11:50:00,12:10:00,1200,0
weekday_U1900_U190002_12,11:30:00,12:50:00,1200,0
weekday_U1900_U190001_12,12:30:00,13:50:00,1200,0
weekday_U1900_U190002_13,13:10:00,15:30:00,1200,0
weekday_U1900_U190001_13,14:10:00,16:30:00,1200,0
weekday_U1900_U190002_14,15:45:00,17:30:00,900,0
weekday_U1900_U190001_14,16:45:00,18:30:00,900,0
weekday_U1900_U190002_15,17:45:00,18:00:00,900,0
weekday_U1900_U190001_15,19:00:00,19:15:00,900,0
weekday_U1900_U190002_16,18:20:00,18:40:00,1200,0
weekday_U1900_U190001_16,19:35:00,19:55:00,1200,0
weekday_U1900_U190002_17,19:00:00,19:30:00,1800,0
weekday_U1900_U190001_17,20:05:00,20:35:00,1800,0
weekday_U1900_U190002_18,20:00:00,21:30:00,1800,0
weekday_U1900_U190001_18,20:55:00,22:25:00,1800,0
weekday_U1900_U190002_19,22:00:00,23:00:00,1800,0
weekday_U1900_U190001_19,22:45:00,23:45:00,1800,0
weekday_T6400_T640002_0,05:30:00,06:30:00,900,0
weekday_T6400_T640002_1,06:40:00,06:55:00,900,0
weekday_T6400_T640002_2,07:15:00,12:15:00,1200,0
weekday_T6400_T640002_3,12:42:00,13:02:00,1200,0
weekday_T6400_T640002_4,13:32:00,14:32:00,1800,0
weekday_T6400_T640002_5,14:52:00,18:32:00,1200,0
weekday_T6400_T640002_6,19:02:00,20:32:00,1800,0
weekday_T6400_T640002_7,20:52:00,22:22:00,2700,0
weekend_T6400_T640002_0,05:30:00,06:30:00,1200,0
weekend_T6400_T640002_1,06:40:00,07:00:00,1200,0
weekend_T6400_T640002_2,07:24:00,07:44:00,1200,0
weekend_T6400_T640002_3,08:05:00,08:55:00,1500,0
weekend_T6400_T640002_4,09:15:00,09:35:00,1200,0
weekend_T6400_T640002_5,10:00:00,10:25:00,1500,0
weekend_T6400_T640002_6,10:45:00,11:05:00,1200,0
weekend_T6400_T640002_7,11:30:00,12:20:00,1500,0
weekend_T6400_T640002_8,12:42:00,13:05:00,1380,0
weekend_T6400_T640002_9,13:30:00,14:10:00,1200,0
weekend_T6400_T640002_10,14:35:00,15:00:00,1500,0
weekend_T6400_T640002_11,15:20:00,15:40:00,1200,0
weekend_T6400_T640002_12,16:05:00,16:30:00,1500,0
weekend_T6400_T640002_13,16:50:00,17:10:00,1200,0
weekend_T6400_T640002_14,17:35:00,18:00:00,1500,0
weekend_T6400_T640002_15,18:30:00,20:00:00,1800,0
weekend_T6400_T640002_16,20:25:00,20:55:00,1800,0
weekend_T6400_T640002_17,21:40:00,22:22:00,2520,0
weekday_T2500_T250002_0,06:00:00,07:00:00,1800,0
weekday_T2500_T250002_1,07:15:00,11:00:00,900,0
weekday_T2500_T250002_2,11:20:00,12:00:00,1200,0
weekday_T2500_T250002_3,12:15:00,13:00:00,900,0
weekday_T2500_T250002_4,13:20:00,14:00:00,1200,0
weekday_T2500_T250002_5,14:15:00,15:00:00,900,0
weekday_T2500_T250002_6,15:10:00,15:30:00,600,0
weekday_T2500_T250002_7,15:45:00,18:00:00,900,0
weekday_T2500_T250002_8,18:30:00,23:00:00,1800,0
weekday_T2010_T201002_0,05:30:00,05:45:00,900,0
weekday_T2010_T201001_0,06:00:00,06:20:00,900,0
weekday_T2010_T201002_1,06:00:00,06:20:00,1200,0
weekday_T2010_T201001_1,06:35:00,06:57:00,1200,0
weekday_T2010_T201002_2,06:40:00,07:00:00,1200,0
weekday_T2010_T201001_2,07:25:00,7:50:00,1200,0
weekday_T2010_T201002_3,07:25:00,07:50:00,1500,0
weekday_T2010_T201001_3,08:10:00,08:35:00,1500,0
weekday_T2010_T201002_4,08:15:00,08:40:00,1500,0
weekday_T2010_T201001_4,09:01:00,09:26:00,1500,0
weekday_T2010_T201002_5,09:05:00,09:30:00,1500,0
weekday_T2010_T201001_5,09:41:00,10:06:00,1500,0
weekday_T2010_T201002_6,10:00:00,12:00:00,1800,0
weekday_T2010_T201001_6,10:36:00,12:36:00,1800,0
weekday_T2010_T201002_7,12:30:00,14:00:00,1800,0
weekday_T2010_T201001_7,13:08:00,14:38:00,1800,0
weekday_T2010_T201002_8,14:30:00,15:00:00,1800,0
weekday_T2010_T201001_8,15:13:00,15:43:00,1800,0
weekday_T2010_T201002_9,15:00:00,15:30:00,1800,0
weekday_T2010_T201001_9,15:43:00,16:14:00,1800,0
weekday_T2010_T201002_10,15:55:00,16:20:00,1500,0
weekday_T2010_T201001_10,16:38:00,17:03:00,1500,0
weekday_T2010_T201002_11,16:45:00,17:15:00,1800,0
weekday_T2010_T201001_11,17:32:00,18:08:00,1800,0
weekday_T2010_T201002_12,17:45:00,18:15:00,1800,0
weekday_T2010_T201001_12,18:38:00,19:02:00,1800,0
weekday_T2010_T201002_13,18:50:00,19:25:00,2100,0
weekday_T2010_T201001_13,19:32:00,20:07:00,2100,0
weekday_T2010_T201002_14,20:00:00,20:35:00,2100,0
weekday_T2010_T201001_14,20:42:00,21:12:00,2100,0
weekday_T2010_T201002_15,21:10:00,23:30:00,2100,0
weekday_T2010_T201001_15,21:40:00,24:00:00,2100,0
weekday_U2020_U202002_0,05:00:00,05:15:00,900,0
weekday_U2020_U202001_0,06:00:00,06:25:00,900,0
weekday_U2020_U202002_1,05:30:00,05:45:00,900,0
weekday_U2020_U202001_1,06:40:00,07:00:00,900,0
weekday_U2020_U202002_2,06:00:00,06:30:00,900,0
weekday_U2020_U202001_2,07:15:00,08:05:00,900,0
weekday_U2020_U202002_3,06:45:00,07:00:00,900,0
weekday_U2020_U202001_3,08:20:00,08:35:00,900,0
weekday_U2020_U202002_4,07:20:00,07:40:00,1200,0
weekday_U2020_U202001_4,08:55:00,09:20:00,1200,0
weekday_U2020_U202002_5,08:00:00,08:40:00,1200,0
weekday_U2020_U202001_5,09:40:00,10:00:00,1200,0
weekday_U2020_U202002_6,09:00:00,16:20:00,1200,0
weekday_U2020_U202001_6,10:20:00,17:40:00,1200,0
weekday_U2020_U202002_7,16:40:00,17:40:00,1200,0
weekday_U2020_U202001_7,18:10:00,19:10:00,1200,0
weekday_U2020_U202002_8,18:10:00,19:20:00,2100,0
weekday_U2020_U202001_8,19:40:00,20:50:00,2100,0
weekday_U2020_U202002_9,19:55:00,21:05:00,2100,0
weekday_U2020_U202001_9,21:15:00,22:25:00,2100,0
weekday_U2020_U202002_10,21:40:00,23:00:00,2400,0
weekday_U2020_U202001_10,22:40:00,24:00:00,2400,0
weekday_U2500_U250002_0,05:20:00,05:40:00,1200,0
weekday_U2500_U250001_0,05:53:00,06:21:00,1200,0
weekday_U2500_U250002_1,05:50:00,06:00:00,600,0
weekday_U2500_U250002_2,06:00:00,06:10:00,600,0
weekday_U2500_U250001_2,06:43:00,06:53:00,600,0
weekday_U2500_U250002_3,06:05:00,06:20:00,300,0
weekday_U2500_U250002_4,06:20:00,06:40:00,600,0
weekday_U2500_U250001_4,07:08:00,07:28:00,600,0
weekday_U2500_U250002_5,06:15:00,06:35:00,600,0
weekday_U2500_U250002_6,06:54:00,07:08:00,840,0
weekday_U2500_U250001_6,07:47:00,08:06:00,840,0
weekday_U2500_U250002_7,06:47:00,07:01:00,840,0
weekday_U2500_U250002_8,07:15:00,07:20:00,300,0
weekday_U2500_U250001_8,08:13:00,08:18:00,300,0
weekday_U2500_U250002_9,07:25:00,07:30:00,300,0
weekday_U2500_U250002_10,07:30:00,08:40:00,300,0
weekday_U2500_U250001_10,08:28:00,09:38:00,300,0
weekday_U2500_U250002_11,08:47:00,08:54:00,420,0
weekday_U2500_U250001_11,09:45:00,09:52:00,420,0
weekday_U2500_U250002_12,09:05:00,09:38:00,660,0
weekday_U2500_U250001_12,10:01:00,10:34:00,660,0
weekday_U2500_U250002_13,09:50:00,14:20:00,600,0
weekday_U2500_U250001_13,10:46:00,15:16:00,600,0
weekday_U2500_U250002_14,14:30:00,16:00:00,600,0
weekday_U2500_U250001_14,15:26:00,16:56:00,600,0
weekday_U2500_U250002_15,16:07:00,18:55:00,420,0
weekday_U2500_U250001_15,17:03:00,19:51:00,420,0
weekday_U2500_U250002_16,19:02:00,19:30:00,420,0
weekday_U2500_U250002_17,19:50:00,20:30:00,1200,0
weekday_U2500_U250001_17,20:43:00,21:23:00,1200,0
weekday_U2500_U250002_18,21:00:00,23:00:00,1800,0
weekday_U2500_U250001_18,21:53:00,23:53:00,1800,0
weekend_U2500_U250002_0,05:30:00,06:00:00,900,0
weekend_U2500_U250001_0,06:03:00,06:33:00,900,0
weekend_U2500_U250002_1,06:10:00,06:20:00,600,0
weekend_U2500_U250001_1,06:48:00,07:18:00,600,0
weekend_U2500_U250002_2,06:20:00,07:00:00,600,0
weekend_U2500_U250001_2,06:58:00,07:38:00,600,0
weekend_U2500_U250002_3,07:10:00,07:20:00,600,0
weekend_U2500_U250001_3,07:55:00,08:25:00,600,0
weekend_U2500_U250002_4,07:20:00,09:30:00,600,0
weekend_U2500_U250001_4,08:05:00,10:15:00,600,0
weekend_U2500_U250002_5,09:45:00,10:00:00,900,0
weekend_U2500_U250001_5,10:30:00,11:00:00,900,0
weekend_U2500_U250002_6,10:00:00,10:15:00,900,0
weekend_U2500_U250001_6,10:48:00,11:28:00,900,0
weekend_U2500_U250002_7,10:15:00,12:00:00,900,0
weekend_U2500_U250001_7,11:03:00,12:48:00,900,0
weekend_U2500_U250002_8,12:15:00,12:30:00,900,0
weekend_U2500_U250001_8,13:08:00,13:48:00,900,0
weekend_U2500_U250002_9,12:30:00,14:15:00,900,0
weekend_U2500_U250001_9,13:23:00,15:08:00,900,0
weekend_U2500_U250002_10,14:30:00,15:30:00,900,0
weekend_U2500_U250001_10,15:23:00,16:23:00,900,0
weekend_U2500_U250002_11,15:45:00,16:00:00,900,0
weekend_U2500_U250001_11,16:41:00,17:24:00,900,0
weekend_U2500_U250002_12,16:00:00,19:00:00,900,0
weekend_U2500_U250001_12,16:56:00,19:56:00,900,0
weekend_U2500_U250002_13,19:20:00,20:00:00,1200,0
weekend_U2500_U250001_13,20:16:00,20:56:00,1200,0
weekend_U2500_U250002_14,20:30:00,21:00:00,1800,0
weekend_U2500_U250001_14,21:26:00,21:56:00,1800,0
weekend_U2500_U250002_15,21:30:00,22:00:00,1800,0
weekend_U2500_U250001_15,22:23:00,23:06:00,1800,0
weekend_U2500_U250002_16,22:00:00,22:30:00,1800,0
weekend_U2500_U250001_16,22:53:00,23:36:00,1800,0
weekend_U2500_U250002_17,22:30:00,23:00:00,1800,0
weekend_U2500_U250001_17,23:18:00,24:01:00,1800,0
weekend_U2500_U250002_18,23:00:00,24:00:00,1800,0
weekend_U2500_U250001_18,23:43:00,24:26:00,1800,0
weekday_U7510_U751002_0,06:00:00,06:10:00,900,0
weekday_U7510_U751001_0,07:10:00,07:30:00,900,0
weekday_U7510_U751002_1,06:15:00,06:20:00,900,0
weekday_U7510_U751001_1,07:35:00,07:45:00,900,0
weekday_U7510_U751002_2,06:30:00,06:35:00,900,0
weekday_U7510_U751001_2,07:50:00,07:55:00,900,0
weekday_U7510_U751002_3,06:45:00,06:50:00,900,0
weekday_U7510_U751001_3,08:05:00,08:10:00,900,0
weekday_U7510_U751002_4,07:00:00,07:05:00,900,0
weekday_U7510_U751001_4,08:20:00,08:25:00,900,0
weekday_U7510_U751002_5,07:20:00,07:45:00,1500,0
weekday_U7510_U751001_5,08:40:00,09:05:00,1500,0
weekday_U7510_U751002_6,08:00:00,08:20:00,1200,0
weekday_U7510_U751001_6,09:20:00,09:40:00,1200,0
weekday_U7510_U751002_7,08:40:00,09:40:00,1800,0
weekday_U7510_U751001_7,10:00:00,11:00:00,1800,0
weekday_U7510_U751002_8,10:00:00,10:25:00,1500,0
weekday_U7510_U751001_8,11:20:00,11:45:00,1500,0
weekday_U7510_U751002_9,11:10:00,11:40:00,1800,0
weekday_U7510_U751001_9,12:20:00,12:40:00,1800,0
weekday_U7510_U751002_10,12:05:00,12:30:00,1500,0
weekday_U7510_U751001_10,13:20:00,13:50:00,1500,0
weekday_U7510_U751002_11,13:00:00,15:30:00,1800,0
weekday_U7510_U751001_11,14:20:00,16:50:00,1800,0
weekday_U7510_U751002_12,16:00:00,17:00:00,1800,0
weekday_U7510_U751001_12,17:40:00,18:20:00,1800,0
weekday_U7510_U751002_13,17:20:00,18:00:00,1200,0
weekday_U7510_U751001_13,18:40:00,19:20:00,1200,0
weekday_U7510_U751002_14,18:30:00,19:30:00,1800,0
weekday_U7510_U751001_14,19:50:00,20:50:00,1800,0
weekday_U7510_U751002_15,20:30:00,21:30:00,3600,0
weekday_U7510_U751001_15,21:40:00,22:40:00,3600,0
weekday_U7510_U751002_16,22:00:00,22:30:00,1800,0
weekday_U7510_U751001_16,23:10:00,23:30:00,1800,0
weekday_U7510_U751001_17,06:10:00,06:30:00,1800,0
weekday_U7510_U751001_18,06:40:00,07:00:00,1800,0
weekday_U7520_U752002_0,06:00:00,06:10:00,2100,0
weekday_U7520_U752001_0,06:55:00,07:15:00,2100,0
weekday_U7520_U752002_1,06:35:00,07:00:00,2100,0
weekday_U7520_U752001_1,07:50:00,08:00:00,2100,0
weekday_U7520_U752002_2,07:10:00,07:30:00,2100,0
weekday_U7520_U752001_2,08:30:00,08:40:00,2100,0
weekday_U7520_U752002_3,08:20:00,09:40:00,2400,0
weekday_U7520_U752001_3,09:20:00,10:40:00,2400,0
weekday_U7520_U752002_4,11:00:00,11:40:00,2400,0
weekday_U7520_U752001_4,11:55:00,12:35:00,2400,0
weekday_U7520_U752002_5,12:20:00,12:55:00,2400,0
weekday_U7520_U752001_5,13:20:00,14:00:00,2400,0
weekday_U7520_U752002_6,13:40:00,14:00:00,2400,0
weekday_U7520_U752001_6,14:40:00,15:00:00,2400,0
weekday_U7520_U752002_7,14:20:00,15:00:00,2400,0
weekday_U7520_U752001_7,15:15:00,15:55:00,2400,0
weekday_U7520_U752002_8,16:20:00,17:40:00,2400,0
weekday_U7520_U752001_8,17:30:00,18:50:00,2400,0
weekday_U7520_U752002_9,19:00:00,20:00:00,4500,0
weekday_U7520_U752001_9,20:00:00,21:00:00,4500,0
weekday_U7520_U752002_10,20:15:00,21:00:00,4500,0
weekday_U7520_U752001_10,21:10:00,22:00:00,4500,0
weekday_U7520_U752002_11,21:30:00,21:40:00,4500,0
weekday_U7520_U752001_11,22:25:00,22:35:00,4500,0
weekday_U7520_U752002_12,22:45:00,22:55:00,2700,0
weekday_U7520_U752002_13,23:30:00,23:40:00,2400,0
weekend_U7520_U752002_0,06:00:00,06:35:00,2100,0
weekend_U7520_U752001_0,06:55:00,07:35:00,2100,0
weekend_U7520_U752002_1,07:10:00,08:20:00,4200,0
weekend_U7520_U752001_1,08:10:00,09:20:00,4200,0
weekend_U7520_U752002_2,09:00:00,09:40:00,2400,0
weekend_U7520_U752001_2,10:00:00,10:40:00,2400,0
weekend_U7520_U752002_3,11:00:00,12:20:00,2400,0
weekend_U7520_U752001_3,12:00:00,13:20:00,2400,0
weekend_U7520_U752002_4,13:40:00,15:00:00,2400,0
weekend_U7520_U752001_4,14:40:00,16:00:00,2400,0
weekend_U7520_U752002_5,16:20:00,17:40:00,2400,0
weekend_U7520_U752001_5,17:20:00,18:40:00,2400,0
weekend_U7520_U752002_6,19:00:00,21:30:00,4500,0
weekend_U7520_U752001_6,20:00:00,22:30:00,4500,0
weekend_U7520_U752002_7,22:45:00,23:30:00,4500,0
weekend_U7520_U752002_8,23:30:00,24:00:00,2700,0
weekend_T6010_T601002_0,06:00:00,07:10:00,2100,0
weekend_T6010_T601002_1,07:45:00,11:30:00,2700,0
weekend_T6010_T601002_2,12:50:00,14:10:00,4800,0
weekend_T6010_T601002_3,15:30:00,18:30:00,2700,0
weekend_T6010_T601002_4,20:00:00,21:30:00,5400,0
weekend_T6010_T601002_5,21:30:00,23:00:00,5400,0
weekend_T6010_T601002_6,23:00:00,24:00:00,6600,0
weekday_T6010_T601002_0,06:00:00,07:10:00,2100,0
weekday_T6010_T601002_1,07:45:00,11:30:00,2700,0
weekday_T6010_T601002_2,12:50:00,14:10:00,4800,0
weekday_T6010_T601002_3,15:30:00,18:30:00,2700,0
weekday_T6010_T601002_4,20:00:00,21:30:00,5400,0
weekday_T6010_T601002_5,21:30:00,23:00:00,5400,0
weekday_T6010_T601002_6,23:00:00,24:00:00,6600,0
weekday_S1190_S119002_0,06:00:00,06:20:00,1200,0
weekday_S1190_S119002_1,06:20:00,06:40:00,1200,0
weekday_S1190_S119002_2,06:40:00,07:20:00,1200,0
weekday_S1190_S119002_3,07:20:00,07:55:00,2400,0
weekday_S1190_S119002_4,07:55:00,08:30:00,2100,0
weekday_S1190_S119002_5,08:30:00,09:10:00,2100,0
weekday_S1190_S119002_6,09:10:00,10:20:00,2400,0
weekday_S1190_S119002_7,10:20:00,11:30:00,4200,0
weekday_S1190_S119002_8,11:30:00,12:40:00,4200,0
weekday_S1190_S119002_9,12:40:00,13:50:00,4200,0
weekday_S1190_S119002_10,13:50:00,15:00:00,4200,0
weekday_S1190_S119002_11,15:00:00,16:10:00,4200,0
