stop_id,stop_code,stop_name,street_name,latitude,longitude,direction,zone
N3208423E101749562,AJ490,Komersial Taman Permata/Melawati Mall,MRR2,3.208423,101.749562,1,1
N3208510E101571977,SA896,Pusat Komersial TSB,Jalan Kuala Selangor,3.20851,101.571977,2,1
N3208610E101655906,KL2475,MRT Jinjang Pintu B,Pintasan Segambut,3.2086099,101.6559063,2,1
N3208679E101615190,SL545,Desa Aman Puri (Selatan),Persiaran Perdana,3.208679,101.61519,2,1
N3208683E101719969,KL970,Danau Kota Apartment (Opp),Jalan 1/23e,3.208683,101.719969,1,1
N3208693E101711657,KL2116,Surau Medan Idaman (Opp),Jalan Ibukota Kanan,3.208693,101.711657,1,1
N3208698E101538003,SA612,Kampung Sg Pelong (Selatan),Jalan Kuala Selangor,3.208698,101.538003,1,1
N3208744E101703694,KL900,Residensi Inspiria,Jalan Gombak,3.2087441442628,101.70369360198,2,1
N3208788E101718421,KL953,Danau Kota Apartment (Opp),Jalan Taman Ibukota,3.208788,101.718421,1,1
N3208805E101565862,SA638,Bandar Baru Sungai Buloh,Jalan Kuala Selangor,3.208805,101.565862,2,1
N3208814E101565914,SA638,Bandar Baru Sg Buloh,Jalan Kuala Selangor,3.208814,101.565914,2,1
N3208862E101614937,SL312,Desa Aman Puri (Selatan),Persiaran Perdana,3.208862,101.614937,1,1
N3208892E101719771,KL971,Danau Kota Apartment,Jalan 1/23e,3.208892,101.719771,2,1
N3208921E101673435,,SMK Tiara Permai,Jalan 2/18a,3.208921,101.673435,2,1
N3208921E101748699,AJ489,Melawati Mall,MRR2,3.208921,101.748699,2,1
N3208922E101689286,KL619,Residensi Sky Awani (Opp),Jalan Sentul,3.208922,101.689286,2,1
N3209006E101732225,KL172,Flat Blok G9,Jalan 4/27a,3.209006,101.732225,2,1
N3209083E101689499,KL640,Residensi Sky Awani,Jalan Sentul,3.209083,101.689499,1,2
N3209196E101704658,KL907,Residensi Inspiria (Opp),Jalan Gombak,3.2091960791286,101.70465763924,1,1
N3209198E101738006,KL176,Hospital Tentera Tuanku Mizan,Jalan 4/27a,3.2091975809309,101.7380061917,2,1
N3209222E101709966,KL959,Idaman Puteri Condominium,Jalan Meranti,3.209222,101.709966,1,1
N3209376E101669409,,Perumahan Sibu,Jalan Sibu,3.209376,101.669409,2,1
N3209438E101669267,,Lakeville Residence,Jalan Sibu,3.209438,101.669267,1,1
N3209564E101630617,KL938,MRT Sri Damansara Timur,Drop-off Kompleks Desa Kepong,3.2095643,101.6306168,2,1
N3209616E101674665,KL1512,Taman Mastiara (Selatan),Jalan 3/18a,3.209616,101.674665,2,1
N3209751E101632730,KL2445,Perumahan Kepong Garden,Jalan Kepong Garden,3.209751,101.63273,1,1
N3209891E101743930,KL184,Komersial Wangsa Melawati,Jalan 2/27a,3.2098910357979,101.74393005706,1,1
N3209964E101717387,KL954,SRA Al-Nawawi,Jalan Taman Ibukota,3.209964,101.717387,1,1
N3209988E101743597,KL1616,Petronas Wangsa Melawati,Jalan 2/27a,3.2099882301966,101.74359739819,2,1
N3210046E101753108,AJ378,Telekom Melawati,Jalan Taman Melawati,3.210046,101.753108,2,1
N3210078E101566731,SA1005,Pasar Dan Bazar BBSB,Jalan Perusahaan 1,3.210078,101.566731,2,1
N3210200E101876226,,TNB Pangsun,Jalan Hulu Langat,3.2101995144815,101.87622584113,2,2
N3210225E101779222,AJ395,Pangsapuri Kayangan (Opp),Jalan Ukay Perdana,3.210224590556,101.77922229692,2,1
N3210378E101648016,KL2461,MRT Kepong Baru Pintu B,,3.210378,101.648016,2,1
N3210439E101779381,AJ396,Pangsapuri Kayangan,Jalan Ukay Perdana,3.2104389422711,101.77938110922,1,1
N3210641E101737187,KL175,Blok C14,Jalan 4/27a,3.210641,101.737187,2,1
N3210673E101618870,SL622,Bukit Desa Utama (Selatan),Jalan 16,3.210673,101.61887,1,1
N3210784E101752652,AJ473,Taman Melawati B,Jalan Taman Melawati,3.2107843167382,101.75265211885,1,1
N3210910E101515040,SA1037,Simpang Lorong 10 (Utara),Jalan Merbau Sempak,3.21091,101.51504,1,1
N3210916E101515140,SA1043,Simpang Lorong 10 (Selatan),Jalan Merbau Sempak,3.210916,101.51514,2,1
N3210947E101706547,KL906,SRA Zaid Harithah,Jalan Gombak,3.2109474795732,101.70654716807,1,1
N3211052E101870727,,Sek Kuala Pangsun,Jalan Ulu Langat,3.2110521876297,101.87072687204,2,2
N3211083E101689185,KL1502,SMK Batu Muda,Jalan 46/10,3.2110832416219,101.68918531876,2,1
N3211138E101716305,KL955,Taman Ibu Kota (Timur),Jalan Taman Ibu Kota,3.211138,101.716305,1,1
N3211145E101706347,KL901,Masjid Zaid Harithah,Jalan Gombak,3.211145,101.706347,2,1
N3211222E101733151,KL173,Pusat Penjaja Seksyen 2,Jalan 4/27a,3.211222,101.733151,2,1
N3211225E101640140,KL559,Pangsapuri Mutiara Magna,Jalan Metro Prima,3.211225,101.64014,2,1
N3211244E101870847,,Sek Kuala Pangsun,Jalan Ulu Langat,3.2112442522366,101.87084740041,1,2
N3211272E101672871,KL2238,Shell Taman Mastiara,Jalan 6/18a,3.211272,101.672871,1,1
N3211275E101669605,,Komersial Taman Wahyu,Jalan Sibu,3.211275,101.669605,2,1
N3211283E101674273,KL2237,Komersial Taman Mastiara,Jalan 6/18a,3.211283,101.674273,1,1
N3211289E101729858,KL168,Taman Bunga Raya (Timur),Jalan Genting Kelang,3.211289,101.729858,2,1
N3211352E101616918,SL2,Desa Aman Puri (Utara),Jalan Desa 1/4,3.211352,101.616918,2,1
N3211369E101616905,SL2,Desa Aman Puri (Utara),Jalan Desa 1/4,3.211369,101.616905,2,1
N3211384E101577404,SL564,Stellars Grocer (Opp),Jalan Hospital,3.211384,101.577404,1,1
N3211631E101689436,KL639,SMK Batu Muda (Opp),Jalan 46/10,3.211631,101.689436,1,2
N3211648E101709381,KL960,Taman Medan Idaman (Utara),Jalan Meranti,3.211648,101.709381,2,1
N3211786E101720964,KL981,Indah Apartment,Jalan 1/23e,3.211786,101.720964,1,1
N3211823E101577405,SL552,Stellars Grocer,Jalan Hospital,3.211823,101.577405,1,1
N3211886E101577717,SL564,Stellars Grocer (Opp),Jalan Hospital,3.211886,101.577717,2,1
N3211897E101735275,KL174,Blok E10 (Opp),Jalan 4/27a,3.2118968009637,101.73527509179,2,1
N3212055E101715384,KL956,Taman Ibu Kota (Utara),Jalan Taman Ibu Kota,3.212055,101.715384,1,1
N3212169E101728973,,Mali's Charkoayteow,Jalan Malinja 1,3.212169,101.728973,1,1
N3212176E101752189,AJ377,SK Taman Melawati 2,Jalan Taman Melawati,3.2121756436093,101.75218881391,2,1
N3212178E101750447,AJ368,Komersial Taman Melawati,Jalan Melawati 1,3.212178,101.750447,2,1
N3212225E101778038,,Hentian Ukay Perdana,Jalan Ukay Perdana,3.212225,101.778038,2,1
N3212288E101720757,KL972,Indah Apartment (Opp),Jalan 1/23e,3.212288,101.720757,2,1
N3212292E101522527,SA1040,Kawasan Rekreasi Aman Putri,Jalan Aman Putri Utama U17/30,3.212292,101.522527,2,1
N3212327E101748373,AJ369,Serini Melawati,Jalan Melawati 1,3.212327,101.748373,2,1
N3212368E101750343,,Komersial Taman Melawati (Opp),Jalan Melawati 1,3.212368,101.750343,1,1
N3212391E101615622,SL1,Apartment Desa Dua,Jalan Desa 1/5,3.212391,101.615622,2,1
N3212413E101709136,KL905,Pejabat Pos Gombak,Jalan Gombak,3.2124132258933,101.70913626109,1,1
N3212463E101615640,SL1,Apartment Desa Dua,Jalan Desa 1/5,3.212463,101.61564,2,1
N3212472E101450369,KS356,Pintu Masuk UITM,Jalan Masuk Uitm,3.212472,101.450369,1,1
N3212525E101708206,KL902,Petronas Jalan Gombak,Jalan Gombak,3.2125248686349,101.70820623726,2,1
N3212788E101743085,KL1325,Wangsa Melawati,MRR2,3.212788,101.743085,2,1
N3212856E101449552,KS359,Pintu Masuk UITM,Jalan Masuk Uitm,3.212856,101.449552,2,1
N3213001E101633043,KL562,Caltex,Jalan Kepong,3.213001,101.633043,2,2
N3213066E101729618,KL2101,Surau Taman Bunga Raya,Jalan Malinja 1,3.213066,101.729618,2,1
N3213076E101729456,KL2100,Surau Taman Bunga Raya (Opp),Jalan Malinja 1,3.213076,101.729456,1,1
N3213081E101633080,KL562,Kompleks Desa Jaya (Opp),Jalan Kepong,3.213081,101.63308,1,1
N3213111E101632449,KL449,Caltex (Opp),Jalan Kepong,3.213111,101.632449,1,2
N3213314E101684033,KL2276,SK Batu Muda,Jalan Ampat Tin,3.213314,101.684033,1,3
N3213358E101711984,KL904,Batu 5 Gombak,Jalan Gombak,3.213358,101.711984,1,1
N3213402E101684121,KL2239,SK Batu Muda (Opp),Jalan Ampat Tin,3.213402,101.684121,2,2
N3213485E101635180,KL561,Masjid Amaniah Kepong,Jalan Kepong,3.213485,101.63518,1,1
N3213519E101634548,KL561,Masjid Amaniah Kepong,Jalan Besar Kepong,3.213519,101.634548,2,2
N3213529E101711619,KL903,Batu 5 Gombak,Jalan Gombak,3.213529,101.711619,2,1
N3213535E101669682,,Lakecity Gallery,Jalan Sibu,3.213535,101.669682,1,1
N3213603E101568250,SA1004,Surau Al-Ikhwan,Jalan Besar Bandar Baru Sg Buloh,3.213603,101.56825,2,1
N3213626E101727132,,Utar Pintu 2 (Opp),Jalan Malinja,3.213626,101.727132,1,1
N3213741E101675187,KL2236,Taman Mastiara Fasa 2,Jalan 2/18c,3.213741,101.675187,1,1
N3213755E101578925,SL563,SMK Sierramas,Jalan Hospital,3.213755,101.578925,2,1
N3213761E101634434,KL450,Balai Polis Kepong,Jalan Besar Kepong,3.213761,101.634434,1,2
N3213774E101727103,,Utar Pintu 2,Jalan Malinja,3.213774,101.727103,2,1
N3213965E101689181,KL620,Asrama Putri Desa View,Jalan 46/10,3.213965,101.689181,2,1
N3213968E101643100,KL452,Aeon Big Kepong,Jalan Kepong,3.213968,101.6431,1,1
N3214063E101672529,KL1511,KTM Komuter Taman Wahyu,Jalan 1/18a,3.214063,101.672529,1,1
N3214108E101639657,KL560,MRT Metro Prima Pintu B,Jalan Kepong,3.214108,101.639657,2,1
N3214125E101639665,KL560,Aeon Mall Metro Prima,Jalan Kepong,3.2141254189443,101.63966473584,2,2
N3214151E101614970,SL624,Apartment Desa Satu,Persiaran Perdana,3.214151,101.61497,2,1
N3214176E101721755,KL980,Surau Al-Amin,Jalan 1/23e,3.214176,101.721755,1,1
N3214185E101615035,SL624,Apartment Desa Satu,Persiaran Perdana,3.214185,101.615035,2,1
N3214185E101669917,,Aradia Residence (Opp),Jalan Sibu,3.214185,101.669917,2,1
N3214297E101515010,SA1038,Simpang Lorong 6,Jalan Merbau Sempak,3.214297,101.51501,1,1
N3214387E101639283,KL451,MRT Metro Prima Pintu A,Jalan Kepong,3.214387,101.639283,1,2
N3214399E101639276,KL451,MRT Metro Prima Pintu A,Jalan Kepong,3.214399,101.639276,2,1
N3214416E101672768,KL1510,KTM Komuter Taman Wahyu,Jalan 1/18a,3.214416,101.672768,2,1
N3214430E101515090,SA1042,Simpang Lorong 5,Jalan Merbau Sempak,3.21443,101.51509,2,1
N3214462E101561816,SA1058,Brp 4 Putra Jati,Jalan Brp 4/1,3.214462,101.561816,2,1
N3214472E101578567,SL553,SMK Sierramas (Opp),Jalan Hospital,3.214472,101.578567,2,1
N3214492E101621320,SL621,Perindustrian Ehsan Jaya,Jalan 1,3.214492,101.62132,1,1
N3214502E101732568,KL167,Tar College (Opp),Jalan Genting Kelang,3.214502,101.732568,2,1
N3214533E101578955,SL563,SMK Sierramas,Jalan Hospital,3.214533,101.578955,2,1
N3214588E101750880,AJ458,SMK Taman Melawati,Jalan Taman Melawati,3.214588,101.75088,2,1
N3214716E101730167,,Utar Pintu 4 (Opp),Jalan Malinja,3.214716,101.730167,1,1
N3214724E101646160,KL2450,Taman Permainan Metro Perdana,Jalan Metro Perdana Timur 3,3.214724,101.64616,1,1
N3214774E101578807,SL553,SK Sg Buloh,Jalan Hospital,3.214774,101.578807,1,1
N3214803E101684633,KL2240,Perumahan Tentera Ampat Tin,Jalan 1/12b,3.214803,101.684633,2,2
N3214805E101524112,SA1052,Perumahan Aman Suria (Selatan),Jalan Aman Putri Utama U17/30,3.214805,101.524112,1,1
N3214807E101524003,SA1053,Perumahan Aman Suria (Utara),Jalan Aman Putri Utama U17/30,3.214807,101.524003,2,1
N3214823E101671769,KL565,KTM Taman Wahyu (Opp),Jalan Kuching,3.214823,101.671769,2,2
N3214834E101441856,,Dusun,Jalan Meru,3.2148343734843,101.44185552726,1,2
N3214851E101442277,,Dusun,Jalan Meru,3.2148514371484,101.4422766736,2,2
N3214855E101750397,AJ351,SMK Taman Melawati,Jalan Taman Melawati,3.2148546138065,101.75039678309,1,1
N3214882E101577572,SL565,SK Sg Buloh (Opp),Jalan Kusta,3.214882,101.577572,1,1
N3214896E101728557,KL163,Utar Main Gate (Opp),Jalan Malinja,3.214896,101.728557,1,1
N3214897E101730169,,Utar Pintu 4,Jalan Malinja,3.214897,101.730169,2,1
N3214947E101676948,KL2235,Taman Riadah Metropolitan,Jalan 1/18d,3.214947,101.676948,1,1
N3214984E101684749,KL2246,Perumahan Tentera Ampat Tin (Opp),Jalan 1/12b,3.214984,101.684749,1,2
N3215013E101577659,SL607,SK Sg Buloh,Jalan Kusta,3.215013,101.577659,1,1
N3215039E101672071,KL1505,KTM Taman Wahyu,Jalan Kuching,3.215039,101.672071,1,2
N3215092E101577633,SL607,Sek. Keb. Sg. Buloh,Jalan Kusta,3.215092,101.577633,2,1
N3215255E101739444,KL1279,SMK Wangsa Melawati,MRR2,3.215255,101.739444,2,1
N3215264E101729247,KL162,Utar Main Gate,Jalan Malinja,3.2152638066092,101.7292470894,2,1
N3215423E101722522,KL973,Vista Wirajaya,Jalan 1/23e,3.215423,101.722522,2,1
N3215445E101689434,KL638,Fit Centre,Jalan 46/10,3.215445230474,101.6894337101,1,1
N3215476E101636950,KL2457,PPR Pekan Kepong Blok B,Jalan Besar Kepong,3.215476,101.63695,2,1
N3215624E101566764,SA1003,Perumahan 1d/1,Jalan Besar Bandar Baru Sg Buloh,3.215624,101.566764,2,1
N3215639E101563318,SA1073,Taman Tasik BBSB,Persiaran Bbsb,3.215639,101.563318,2,1
N3215667E101669979,,Baron Residence (Opp),Jalan Sibu,3.215667,101.669979,2,1
N3215675E101745821,AJ370,Kk Club Berhad,Jalan Melawati 3,3.215675,101.745821,2,1
N3215858E101745914,AJ367,MM Residency,Jalan Melawati 3,3.215858,101.745914,1,1
N3215874E101687073,KL2244,Padang Bola Batu Muda,Persiaran 1/12,3.215874,101.687073,1,2
N3216029E101686414,KL2242,Perumahan Lot Batu Muda,Persiaran 1/12,3.216029,101.686414,2,2
N3216054E101531079,SA626,Kampung Sg Pelong (Barat),Jalan Kuala Selangor,3.216054,101.531079,2,1
N3216127E101530104,SA613,Kampung Sg Pelong (Barat),Jalan Kuala Selangor,3.216127,101.530104,1,1
N3216227E101613780,SL623,Sek. Keb. Desa Amanpuri,Persiaran Perdana,3.216227,101.61378,1,1
N3216236E101613845,SL623,SK Amanpuri,Persiaran Perdana,3.216236,101.613845,2,1
N3216298E101523152,SA1054,Komersial Aman Putri (Barat),Jalan Aman Putri Utama U17/30,3.216298,101.523152,2,1
N3216431E101577126,SL606,Surau Zahidiah Jalan Kusta (Opp),Jalan Kampung Melayu,3.216431,101.577126,2,1
N3216435E101523042,SA1051,Komersial Aman Putri (Timur),Jalan Aman Putri Utama U17/30,3.216435,101.523042,1,1
N3216507E101577040,SL573,Surau Zahidiah Jalan Kusta,Jalan Kampung Melayu,3.216507,101.57704,1,1
N3216637E101674499,KL1508,Apartment Tiara Court,Jalan 1/18d,3.216637,101.674499,2,1
N3216683E101749693,,SJK Tamil Taman Melawati,Jalan Taman Melawati,3.216683,101.749693,1,1
N3216704E101647970,KL2451,Kawasan Perusahaan Metro Perdana,Jalan Metro Perdana Timur,3.216704,101.64797,1,1
N3216743E101559059,SA1056,Perumahan Brp 5,Jalan Brp 5/1,3.216743,101.559059,2,1
N3216747E101674572,KL1509,Taman Tasik Indah,Jalan 1/18d,3.216747,101.674572,1,1
N3216822E101630450,SL541,BHP Desa Jaya,Jalan 5,3.216822,101.63045,1,1
N3216911E101515060,SA1041,S.R.A Merbau Sempak,Jalan Merbau Sempak,3.216911,101.51506,2,1
N3216991E101713132,SL175,Jabatan Veterinar,Jalan Gombak,3.2169911607982,101.71313215002,1,1
N3216993E101712882,SL101,SK 1 & 2 Gombak,Jalan Gombak,3.2169926405988,101.71288229656,2,1
N3216994E101555728,SA1072,Ascot Hill,Jalan Brp 2/1,3.216994,101.555728,2,1
N3217123E101560859,SA1057,Brp 4 Putra Utama,Jalan Brp 4/1,3.217123,101.560859,2,1
N3217213E101515000,SA1039,Masjid Kampung Merbau Sempak,Jalan Merbau Sempak,3.217213,101.515,1,1
N3217213E101575480,SL566,Kampung Melayu Bt 13,Jalan Kusta,3.217213,101.57548,2,1
N3217254E101575505,SL566,Kampung Melayu Bt 13 (1),Jalan Kusta,3.217254,101.575505,1,1
N3217437E101642622,,Taman Usahawan Kepong,Jalan Metro Perdana Barat 10,3.217437,101.642622,1,2
N3217563E101518905,SA1055,Kampung Merbau Sempak Bt17,Jalan Kuala Selangor,3.217563,101.518905,1,1
N3217565E101518920,SA1055,Bt. 17 Kg. Merbau Sempak,Jalan Kuala Selangor,3.217565,101.51892,2,1
N3217681E101688541,KL621,Masjid Saidina Hamzah,Jalan 6/12c,3.217681304031,101.68854051147,1,2
N3217734E101581396,SL554,Hospital Sg Buloh Pintu D (Opp),Jalan Hospital,3.217734,101.581396,2,1
N3217741E101637950,KL2456,PPR Pekan Kepong Blok C,Jalan Besar Kepong,3.217741,101.63795,2,1
N3217813E101688308,KL2275,Masjid Saidina Hamzah (Opp),Jalan 6/12c,3.217813,101.688308,2,2
N3217820E101581653,SL562,Hospital Sg Buloh Pintu D,Jalan Hospital,3.21782,101.581653,1,1
N3217839E101719101,KL933,M3 Mall,Jalan Madrasah,3.217839,101.719101,2,1
N3217845E101522436,,Perumahan Aman Putri,Jalan Kuala Selangor,3.217845,101.522436,1,1
N3217931E101748631,AJ352,Taman Melawati A (Utara),Jalan Taman Melawati,3.2179314340885,101.74863097761,1,1
N3217937E101643150,KL2454,Residensi Fortune Perdana,Jalan Metro Perdana Barat,3.217937,101.64315,2,1
N3217985E101717159,KL932,Apt Melati Impian,Jalan Dewan,3.217985,101.717159,2,1
N3217989E101643040,KL2458,Taman Usahawan Kepong,Jalan Metro Perdana Barat,3.217989,101.64304,1,1
N3218262E101646740,KL2452,Komersial Metro Perdana,Jalan 15/34c,3.218262,101.64674,1,1
N3218263E101700709,KL939,Kampung Lembah Melewar (Timur),Jalan Marmar,3.218263,101.700709,1,1
N3218356E101640840,KL2455,Sri Edaran Industrial Park,Jalan Metro Perdana Barat 10,3.218356,101.64084,2,1
N3218375E101445366,KS35,Puncak Alam Driving Range,Jalan Bukit Cerakah,3.218375,101.445366,2,1
N3218411E101644310,KL2453,Komersial Fortune Perdana,Jalan 15/34c,3.218411,101.64431,1,1
N3218416E101621590,SL7,Taman Ehsan (Selatan),Jalan Ehsan Utama,3.218416,101.62159,1,1
N3218421E101621584,SL7,Taman Ehsan (Selatan),Jalan Ehsan Utama,3.218421,101.621584,2,1
N3218445E101445668,KS26,Puncak Alam Driving Range,Jalan Bukit Cerakah,3.218445,101.445668,1,1
N3218451E101748741,AJ374,Taman Melawati A (Utara),Jalan Taman Melawati,3.218451,101.748741,2,1
N3218470E101695400,,Perumahan Lembah Melewar,Jalan 1/10,3.2184703,101.6953999,1,1
N3218561E101564353,SA1002,Perumahan 1c/4,Jalan Besar Bandar Baru Sg Buloh,3.218561,101.564353,2,1
N3218599E101713073,SL174,Balai Polis Gombak,Jalan Gombak,3.218599,101.713073,1,1
N3218643E101712822,SL102,Masjid As Syakirin,Jalan Gombak,3.2186428972993,101.71282212336,2,1
N3218708E101515697,SA624,Spg Jalan Merbau Sempak,Jalan Kuala Selangor,3.218708,101.515697,2,1
N3218723E101515660,SA624,Persimpangan Jln. Merbau Sempak,Jalan Kuala Selangor,3.218723,101.51566,1,1
N3218739E101736126,KL1894,Taman Desa Melawati,MRR2,3.218739,101.736126,2,1
N3218809E101514667,SA615,Kampung Merbau Sempak,Jalan Kuala Selangor,3.218809,101.514667,1,1
N3218822E101621880,SL628,Padang Bola Taman Ehsan,Jalan Usaha Ehsan,3.218822,101.62188,1,1
N3218822E101621881,SL628,Padang Bola Taman Ehsan,Jalan Ehsan Utama,3.218822,101.621881,1,1
N3218971E101719572,KL934,Surau Nurul Mustaqim,Jalan Madrasah,3.218971,101.719572,1,1
N3219001E101596911,SL558,Masjid Sg Buloh,Jalan Hospital,3.219001,101.596911,1,1
N3219001E101596915,SL558,Masjid Hospital Sg Buloh,Jalan Hospital,3.219001,101.596915,2,1
N3219084E101619514,SL627,Kawasan Industri Taman Ehsan,Jalan Usaha Ehsan,3.219084,101.619514,1,1
N3219088E101715133,SL208,SK Gombak Setia,Jalan Dewan,3.2190878112199,101.71513260641,1,1
N3219106E101736238,KL997,Taman Desa Melawati,MRR2,3.219106,101.736238,1,1
N3219191E101715016,SL210,SMK Gombak Setia,Jalan Dewan,3.219191,101.715016,2,1
N3219205E101713615,,Balai Polis Gombak (Opp),Jalan Dewan,3.219205,101.713615,2,1
N3219279E101563515,SA1074,Dewan Meranti,Jalan Besar Bbsb,3.219279,101.563515,2,1
N3219279E101720216,KL1495,Perumahan Awam Sri Langkawi (Opp),Jalan Madrasah,3.219279,101.720216,2,1
N3219315E101670199,,Ecosky Residence,Jalan 2/3,3.219315,101.670199,2,1
N3219346E101742543,AJ366,Iskl Melawati (Opp),Jalan Melawati 3,3.219346,101.742543,1,1
N3219405E101593238,SL559,UITM Sg Buloh (Opp),Jalan Hospital,3.219405,101.593238,1,1
N3219439E101573559,SL567,Kampung Melayu Bt 13 (2),Jalan Kusta,3.219439,101.573559,1,1
N3219457E101721525,KL195,LRT Taman Melati,Persiaran Pertahanan,3.2194566653583,101.72152529554,2,1
N3219551E101573378,SL567,Kampung Melayu Bt 13,Jalan Kusta,3.219551,101.573378,2,1
N3219566E101578064,SL605,Klinik Kesihatan Sg. Buloh (Opp),Jalan Kampung Melayu,3.219566,101.578064,2,1
N3219577E101577910,SL574,Klinik Kesihatan Sg. Buloh,Jalan Kampung Melayu,3.219577,101.57791,1,1
N3219578E101739467,AJ363,Kampung Klang Gate,Jalan Kolam Air,3.219578,101.739467,2,1
N3219586E101693700,KL1795,Taman Koperasi Polis,DUKE,3.2195861134241,101.69369997994,2,1
N3219629E101694118,KL1796,Taman Koperasi Polis 1,DUKE,3.2196292220221,101.69411847623,1,1
N3219643E101628006,SL4,Desa Jaya (Barat),Jalan 5,3.219643,101.628006,1,1
N3219660E101593327,SL557,UITM Sg Buloh,Jalan Hospital,3.21966,101.593327,2,1
N3219724E101723416,KL1600,Taman Mastika,Jalan Taman Melati 1,3.2197236941228,101.72341600977,2,1
N3219755E101503781,SA617,SJKT Bukit Darah (Opp),Jalan Kuala Selangor,3.219755,101.503781,1,1
N3219765E101720774,,Perumahan Awam Sri Langkawi,Jalan Madrasah,3.219765,101.720774,1,1
N3219954E101503546,SA623,SJKT Bukit Darah,Jalan Kuala Selangor,3.219954,101.503546,2,1
N3220076E101713010,SL173,Gombak Setia,Jalan Gombak,3.2200755856895,101.71301049725,2,1
N3220164E101624017,SL6,Taman Ehsan (Timur),Jalan Ehsan Utama,3.220164,101.624017,2,1
N3220166E101624010,SL6,Taman Ehsan (Timur),Jalan Ehsan Utama,3.220166,101.62401,1,1
N3220249E101670146,,PPR Taman Wahyu,Jalan 2/3,3.220249,101.670146,1,1
N3220262E101741434,AJ371,KL International School (Timur),Jalan Melawati 3,3.220262,101.741434,2,1
N3220264E101718291,SL310,Flat Gombak Setia (Opp),Jalan Madrasah,3.220264,101.718291,1,1
N3220299E101640860,KL2459,Residensi Kepongmas (Opp),Jalan Metro Perdana Barat,3.220299,101.64086,1,1
N3220438E101445703,KS36,Petronas Puncak Alam 1 (Opp),Jalan Bukit Cerakah,3.220438,101.445703,2,1
N3220468E101446085,KS25,Petronas Puncak Alam,Jalan Bukit Cerakah,3.220468,101.446085,1,1
N3220538E101640950,KL2460,Residensi Kepongmas,Jalan Metro Perdana Barat,3.220538,101.64095,2,1
N3220585E101689193,KL623,Taman Koperasi Polis,Jalan 46/10,3.220585,101.689193,2,2
N3220626E101504886,SA616,Kampung Merbau Sempak Tambahan,Jalan Kuala Selangor,3.220626,101.504886,1,1
N3220635E101689417,KL636,Taman Koperasi Polis,Jalan 46/10,3.220635,101.689417,1,2
N3220688E101583769,SL561,Hospital Sg Buloh Pintu B,Jalan Hospital,3.220688,101.583769,1,1
N3220729E101504792,SA622,Kampung Merbau Sempak Tambahan,Jalan Kuala Selangor,3.220729,101.504792,2,1
N3220739E101626335,SL5,Pusat Komuniti Taman Ehsan,Jalan 5,3.220739,101.626335,1,1
N3220775E101583395,SL555,Hospital Sg Buloh Pintu B (Opp),Jalan Hospital,3.220775,101.583395,2,1
N3220886E101694812,KL2329,Masjid Bilal Bin Rabah,Jalan 2/10,3.220886,101.694812,1,1
N3220894E101525916,SA614,Perumahan Awam Ladang Baru,Jalan Kuala Selangor,3.220894,101.525916,1,1
N3220903E101624780,SL629,Pasar Moden Taman Ehsan,Jalan Usaha Ehsan,3.220903,101.62478,2,1
N3220915E101624777,SL629,Pasar Moden Taman Ehsan,Jalan Ehsan Utama,3.220915,101.624777,1,1
N3221068E101526263,SA625,Perumahan Awam Ladang Baru,Jalan Kuala Selangor,3.221068,101.526263,2,1
N3221104E101748335,AJ457,Bukit Melawati (Timur),Jalan Taman Melawati,3.221104,101.748335,2,1
N3221106E101637590,SL464,Flat Taman Indah Perdana,Lebuhraya Selayang-kepong,3.221106,101.63759,2,1
N3221115E101577065,SL575,Makmal Kesihatan Awam Kebangsaan,Jalan Kampung Melayu,3.221115,101.577065,1,1
N3221164E101587473,SL560,Kolej Sains Bersekutu Kesihatan,Jalan Hospital,3.221164,101.587473,1,1
N3221233E101577140,SL604,Makmal Kesihatan Awam Kebangsaan (Opp),Jalan Kampung Melayu,3.221233,101.57714,2,1
N3221334E101720317,KL1601,Apt Sri Tioman,Persiaran Pertahanan,3.221334,101.720317,2,1
N3221372E101587450,SL556,Kolej Sains Bersekutu Kesihatan (Opp),Jalan Hospital,3.221372,101.58745,2,1
N3221519E101571696,SL568,Kampung Melayu Bt 13 (3),Jalan Kusta,3.221519,101.571696,1,1
N3221557E101713168,SL317,Gombak Setia,Jalan Gombak,3.2215571702028,101.71316818781,1,1
N3221558E101722893,KL201,Perumahan Taman Melati 6,Persiaran Taman Melati,3.221558,101.722893,2,1
N3221620E101748137,AJ353,Taman Melawati A (Utara),Jalan Taman Melawati,3.2216203339928,101.74813730306,1,1
N3221636E101571512,SL568,Kampung Melayu Bt 13,Jalan Kusta,3.221636,101.571512,2,1
N3221884E101670487,,Lotus Selayang,Jalan 2/3,3.221884,101.670487,2,1
N3221986E101620186,SL626,Perumahan Taman Ehsan Jalan E3/1,Jalan Usaha Ehsan,3.221986,101.620186,1,1
N3222179E101499431,SA618,Pangsapuri Melawati U17,Jalan Kuala Selangor,3.222179,101.499431,1,1
N3222237E101740747,AJ372,Komersial Taman Melawati E,Jalan Taman Melawati,3.222237,101.740747,2,1
N3222248E101741187,AJ361,Komersial Taman Melawati E,Jalan Taman Melawati,3.222248,101.741187,1,1
N3222292E101436844,KS355,Puncak Alam Fountain (Timur),Persiaran Puncak Alam 3,3.222292,101.436844,2,1
